id_inner,i_ID,shop,description,part#,price,qty,type,unitPrice,warranty?,invoice,label
551499,47462,46,cooling flash thermostat thermostat housing upper radiator hose,,84.0,1.05,Labor,80.0,no,,3
771318,26818,72,labor on idler pulley & serpentine belt & belt tensioner,,170.0,2.0,Labor,85.0,no,,2
428176,26717,44,refrigerant 19 4 lbs,,50.0,1.0,Part,50.0,no,,7
649478,36214,48,replace  bank2,,150.0,2.0,Labor,75.0,no,,5
493349,40880,45,305280 idler pulley tensionatoraz,,84.99,1.0,Part,84.99,no,,2
646105,32841,48,dorman 603 216 coolant reservoir serial 000517914,,60.0,1.0,Part,60.0,no,,2
650641,37377,48,replace   bank1 r&r,,170.0,2.0,Labor,85.0,no,,5
670932,11877,49,timing set valve cover gasket crank shaft seal cam phasers,,729.6,9.12,Labor,80.0,no,,2
632444,19180,48,muffle ap part 3776,,40.0,1.0,Part,40.0,no,,9
4136,4136,15,oxygen sensor (down stream),,67.63,1.0,Part,67.63,no,,5
440013,38554,44,tight lugnut,,10.4,0.13,Labor,80.0,no,,9
941032,29182,257,rear shocks p 343395 s 000727875,,96.47,1.0,Part,96.47,no,,1
341670,63801,42,catalytic converter   bank 2 mag51204,,409.0,1.0,Part,409.0,no,,9
950706,38856,257,only on resonators delete,,85.0,1.0,Labor,85.0,no,,9
524750,20713,46,valve cover gasket tune up complete battery rear trailing arms bushings front struts end front inner & outer tie rods  2 front rotors pads,,1191.75,1.05,Labor,1135.0,no,,2
537483,33446,46,p sa9055  air filter,,10.8,1.0,Part,10.8,no,,2
274311,96442,41,72115 brake rotor,,100.5,2.0,Part,50.25,no,,8
198603,20734,41,costumer request install front left exterior door handle labor only,,70.0,1.0,Labor,70.0,no,,4
19319,19319,15,on upperight leftower radiator hose,,128.25,1.71,Labor,75.0,no,,3
286963,9094,42,fr  head lamp,,21.98,1.0,Part,21.98,no,,4
130834,31613,38,exhaust flanges   60988,,20.0,2.0,Part,10.0,no,,9
143857,8936,39,rear lower control arm replacement,,210.0,1.0,Labor,210.0,no,,1
338815,60946,42,water pump part 43318 serial  847669097787,,75.0,1.0,Part,75.0,no,,9
170748,35827,39,replace ac compressor under warranty,,200.0,1.0,Labor,200.0,no,,7
567617,63580,46,plugged left rear tire,,20.0,1.0,Labor,20.0,no,,1
479471,27002,45,192350277284 rear brake pads gnad1445,,43.02,1.0,Part,43.02,no,,8
665899,6844,49,2 manifold bolts,,12.0,2.0,Part,6.0,no,,9
312738,34869,42,water pump & reservoir coolant tank replacement,,181.5,2.42,Labor,75.0,no,,9
464652,12183,45,removal and replacement of window motor,,111.75,1.49,Labor,75.0,no,,4
971365,5305,365,a/c recharge a/c discharge line replacement,,220.0,1.0,Labor,220.0,no,,7
95227,25638,37,r&r replace new rear  pads n rotors,,127.5,1.5,Labor,85.0,no,,8
474718,22249,45,048598157850 front right strut 182199,,157.5,1.0,Part,157.5,no,,1
651055,37791,48,univeral catalytic converter  p  51305,,150.0,1.0,Part,150.0,no,,9
665254,6199,49,front wheel bering passenger 2 brake lines oil change filter,,125.3,1.0,Labor,125.3,no,,2
652167,38903,48,19b2703 front p/s caliper,,60.45,1.0,Part,60.45,no,,8
24438,24438,15,labor only   head light bulbs,,20.0,1.0,Labor,20.0,no,,4
301170,23301,42,replaced vent soleniod  purge solenoid  vvt soleniod & thermostat,,300.0,1.0,Labor,300.0,no,,2
496146,43677,45,discount 10 percent,,-401.34,1.0,Misc,-401.34,no,,9
110224,11003,38,front wheel bearings  replacement,,160.0,1.0,Labor,160.0,no,,1
91608,22019,37,fuel clamp,,10.0,1.0,Part,10.0,no,,9
595189,24918,47,front brae pads and rotors,,70.0,1.0,Labor,70.0,no,,8
950824,38974,257,front brake rotors p  31208 s  00001862186,,110.0,2.0,Part,55.0,no,,8
241333,63464,41,ss8218  rear brake pads,,40.0,1.0,Part,40.0,no,,8
405489,4030,44,replace fuel tank,,248.5,1.0,Labor,248.5,no,,9
175498,40577,39,tensioner & serpentine belt,,153.85,1.81,Labor,85.0,no,,6
230458,52589,41,g56935  front right strut,,170.0,1.0,Part,170.0,no,,1
507715,3678,46,left front wheelhub  bearing,,145.0,1.0,Part,145.0,no,,1
271111,93242,41,8151  oil cap,,19.24,1.0,Part,19.24,no,,9
665100,6045,49,ac recharge with conversion,,80.0,1.0,Labor,80.0,no,,7
238585,60716,41,front brake rotor brake pads front left lowe ball joint,,200.0,1.0,Labor,200.0,no,,8
164516,29595,39,magnaflow mufflers  exhaust pipes & exh tips replacement,,374.25,4.99,Labor,75.0,no,,9
456912,4443,45,transmission repair,,70.0,1.0,Labor,70.0,no,,9
82662,13073,37,spark plugs and cables just labor no warranty,,80.0,1.0,Labor,80.0,no,,2
265514,87645,41,replacedment front brake rotor warranty job 08 28 2020,,0.01,1.0,Labor,0.01,no,,8
578340,8069,47,exhaust y pipe / hanger,,120.0,1.0,Labor,120.0,no,,9
378324,29473,43,yh145278   front brake rotrs,,100.0,2.0,Part,50.0,no,,8
647388,34124,48,duralast dg465a brake pads serial 000616369,,40.0,1.0,Part,40.0,no,,8
127600,28379,38,rear brakes pads set   dg1259,,40.0,1.0,Part,40.0,no,,8
170898,35977,39,down payment   deposit only,,1000.0,1.0,Labor,1000.0,no,,9
482237,29768,45,51247010221 bob1misa ball p,,11.18,2.0,Part,5.59,no,,1
476992,24523,45,yh145721p front brake rotors 889603678188,,76.0,2.0,Part,38.0,no,,8
345945,68076,42,front wheel bearings part dl513288 serial 77796239140 manf   duralast,,264.0,2.0,Part,132.0,no,,1
381495,32644,43,1 bearing seal,,5.0,1.0,Part,5.0,no,,9
644103,30839,48,replaced front right (passengerside) lower control arm,,160.5,2.14,Labor,75.0,no,,1
903126,1024,80,oil change and exhaust hanger,,30.0,1.0,Labor,30.0,no,,2
680211,21156,49,upper on lower radiator hose,,65.6,0.8200000000000001,Labor,80.0,no,,9
46251,13164,36,mog k7410 sway bar fm bush/kit,,20.01,1.0,Part,20.01,no,,1
515926,11889,46,converter 2 flex pips,,209.0,1.1,Labor,190.0,no,,9
930865,19015,257,4 tire disposal charge,,20.0,4.0,Labor,5.0,no,,9
228225,50356,41,costumer aware need replaced 2 inner 2 outer tie rod $$360 00 + tax  front rear brakes rotor pads $$500 00 + tax 2 lower control arm $$360 00 + tax 2 cv axle 440 00 + tax 2 front wheel bearing $$480 00,,0.0,1.0,Part,0.0,no,,9
493026,40557,45,wheel alignment front toe and camber,,150.0,2.0,Labor,75.0,no,,1
647142,33878,48,fflexpipe with exhaust pipe,,27.18,1.0,Part,27.18,no,,9
143187,8266,39,installed electrical connector,,90.0,1.0,Labor,90.0,no,,9
497798,45329,45,63087 front wheel hub asy,,195.0,2.0,Part,97.5,no,,1
548892,44855,46,31270  front brake rotors,,89.86,2.0,Part,44.93,no,,8
276739,98870,41,hb200333 sway bar bushings,,20.35,1.0,Part,20.35,no,,1
168812,33891,39,antifreeze and windshield washer,,5.0,1.0,Part,5.0,no,,9
19609,19609,15,rear wheel hub bearings   o,,244.18,2.0,Part,122.09,no,,1
199625,21756,41,02 sensor bank 1 sensor 1 codep1273,,165.28,1.0,Labor,165.28,no,,5
284847,6978,42,upperight leftower radiator hose,,120.13,1.0,Part,120.13,no,,9
415883,14424,44,front cv axles without abs,,150.0,2.0,Labor,75.0,no,,1
747623,3123,72,costumer request install front right  head light  labor only no warranty,,70.0,1.0,Labor,70.0,no,,4
69344,36257,36,front inner tie rods  ev456  882779 966462,,103.3,2.0,Part,51.65,no,,1
324780,46911,42,labor on radiator and fan assembly,,380.25,5.07,Labor,75.0,no,,9
646701,33437,48,duralast c1387  ignition coil serial 000575422,,67.0,1.0,Part,67.0,no,,6
671617,12562,49,2 flowsounds mufflers  exhaust pipe  2 tail pipes,,199.55,3.07,Labor,65.0,no,,9
156194,21273,39,ft tire press sensor replacement,,70.0,1.0,Labor,70.0,no,,1
245041,67172,41,replaced front right headlight bulb,,25.0,1.0,Labor,25.0,no,,4
341269,63400,42,front cv axle (pasenger side)  part gm8264,,135.0,1.0,Part,135.0,no,,1
569470,65433,46,direct fit catalytic converter (16299),,360.8,1.0,Part,360.8,no,,9
407442,5983,44,replace 2 univ catalytics,,150.0,2.0,Labor,75.0,no,,9
224977,47108,41,front brakes rotor brake pads front left side brake hose  3 months warranty,,262.62,1.0,Labor,262.62,no,,8
663271,4216,49,knock sensors with  harness,,340.0,1.0,Labor,340.0,no,,5
159186,24265,39,ft brake pads  pxd1326h s,,44.0,1.0,Part,44.0,no,,8
108397,9176,38,on ignition coil  5  & spark plugs,,145.0,1.0,Labor,145.0,no,,2
463060,10591,45,lubricate all around calipers,,64.0,1.0,Labor,64.0,no,,8
629934,16670,48,replace rack and pinion with outer tie rod end,,132.32,1.0,Labor,132.32,no,,1
451063,49604,44,inspect right manifold and weld pipes,,136.0,1.6,Labor,85.0,no,,9
120456,21235,38,rear exhaust pipe replacement,,40.0,1.0,Labor,40.0,no,,9
930543,18693,257,rear brake drums p yh140766 s 15670295,,87.08,2.0,Part,43.54,no,,8
86599,17010,37,fueler neck  azo,,155.0,1.0,Part,155.0,no,,9
226401,48532,41,upstrem oxygen sensor bank 1 sensor 1  code p2a00,,155.32,1.0,Labor,155.32,no,,5
93843,24254,37,drive shaft u joint just labor,,80.0,2.0,Labor,40.0,no,,1
33215,128,36,transmission mounts,,39.99,1.0,Part,39.99,no,,1
347662,69793,42,rear brake caliper (driver side) part 87x17695b serial 736749502436 manf   perfecr stop,,90.0,1.0,Part,90.0,no,,8
494090,41621,45,3199 spark plugs,,175.92,8.0,Part,21.99,no,,2
93822,24233,37,front brake rotor  atz,,168.96,2.0,Part,84.48,no,,8
373631,24780,43,34255  rear brake rotors,,90.0,2.0,Part,45.0,no,,8
184581,6712,41,a/c recharge 3 lbs,,20.0,1.0,Part,20.0,no,,7
684947,25892,49,front brake rotors  part  42257dl,,130.0,2.0,Part,65.0,no,,8
115862,16641,38,exh gasket with  flange gasket & catalytic converter replacement,,175.0,1.0,Labor,175.0,no,,9
809803,8205,74,2 front rotors and pads and rear shoes and brake drums and drum kit,,205.5,2.74,Labor,75.0,no,,8
261919,84050,41,job was declined charging only labor,,180.0,1.0,Labor,180.0,no,,9
64897,31810,36,spark plugs  sp500  031508 421752,,57.06,6.0,Part,9.51,no,,2
58683,25596,36,rear  fix crews & strut labor only,,140.25,1.87,Labor,75.0,no,,1
570893,622,47,intake manifold service,,180.0,1.0,Labor,180.0,no,,9
372363,23512,43,2 outer tie rods front,,29.99,1.0,Part,29.99,no,,1
243213,65344,41,labor muffler & pipe,,116.0,1.45,Labor,80.0,no,,6
927841,15991,257,alternator replacement includes transfer pulley and fan,,127.5,1.5,Labor,85.0,no,,6
290320,12451,42,on rf  lower ball joit,,110.0,1.0,Labor,110.0,no,,1
638195,24931,48,es3203l outer tie rod,,15.0,1.0,Part,15.0,no,,1
371165,22314,43,4 univ  joints,,120.0,4.0,Part,30.0,no,,9
197703,19834,41,costumer request install heater core labor only no warranty,,298.0,1.0,Labor,298.0,no,,9
574741,4470,47,front rh brake hose,,23.0,1.0,Part,23.0,no,,8
233923,56054,41,costumer request install power stering pum labor only,,240.0,1.0,Labor,240.0,no,,9
473638,21169,45,911070 vent solenoid,,103.0,1.0,Part,103.0,no,,9
38563,5476,36,outer tie rod pass side and alignment,,150.0,1.0,Labor,150.0,no,,1
338154,60285,42,front wheel bearing   passenger side (wes),,105.0,1.0,Part,105.0,no,,1
311831,33962,42,r&r sleeve pipe & weld job,,73.5,0.98,Labor,75.0,no,,9
661801,2746,49,renplaso dela bomba del power esti ring  1 mofle,,400.0,1.0,Labor,400.0,no,,9
400939,52088,43,labor only on oil change and air filter & cabin filter,,60.0,1.0,Labor,60.0,no,,2
416015,14556,44,replace front brake calipers and barings,,300.0,4.0,Labor,75.0,no,,8
289404,11535,42,water pump (nsp),,86.96,1.0,Part,86.96,no,,9
404396,2937,44,replace spark plugs and outer tierod,,115.0,1.0,Labor,115.0,no,,2
636984,23720,48,engine oil annd oil filter,,15.0,1.0,Part,15.0,no,,2
334192,56323,42,catalytic converter mag 51205,,181.0,1.0,Part,181.0,no,,9
143844,8923,39,r & r intermediate shaft,,170.0,1.0,Labor,170.0,no,,9
652201,38937,48,18 b5059 rear d/s bracketed caliper,,60.0,1.0,Part,60.0,no,,8
283916,6047,42,rear sb bushings,,26.24,2.0,Part,13.12,no,,1
462095,9626,45,abc rear control arms,,258.68,2.0,Part,129.34,no,,1
773149,28649,72,replaced front lower control arms and sway bar links,,559.55,5.89,Labor,95.0,no,,1
438095,36636,44,lossen lug nut,,40.8,0.51,Labor,80.0,no,,1
537217,33180,46,4511   fuel filter,,15.0,1.0,Part,15.0,no,,2
390378,41527,43,brake pads part dg1592,,41.99,1.0,Part,41.99,no,,8
529963,25926,46,rear left tire plug oil change,,19.2,0.96,Labor,20.0,no,,9
120163,20942,38,replaced valve cover gaskets,,165.0,1.0,Labor,165.0,no,,9
106262,7041,38,transmission oil pan,,100.23,1.0,Part,100.23,no,,9
83260,13671,37,trans oil (6qtz),,40.0,1.0,Labor,40.0,no,,9
96210,26621,37,ts1015 var timing solinoid,,55.0,1.0,Part,55.0,no,,9
210917,33048,41,front left 1 lower control arm 2 front sway bar links,,85.0,1.0,Part,85.0,no,,1
874996,5029,78,rear air bag sock convetion kit to coils springs,,241.86,1.0,Part,241.86,no,,9
457800,5331,45,under shield repair,,45.0,1.0,Labor,45.0,no,,9
335145,57276,42,r&r front brkae pads & rotors  front passenger side caliper hose,,238.0,2.8,Labor,85.0,no,,1
948317,36467,257,engine oil 8qts,,90.0,8.0,Part,11.25,no,,2
512053,8016,46,rear brake pads  2 rear rotors  2 rear bar links,,241.24,1.0,Labor,241.24,no,,8
219869,42000,41,costumer request inspection need replaced catalityc converter flex pipe$$320 00 parts labor,,0.01,1.0,Labor,0.01,no,,9
236792,58923,41,34164   rear wheel cylinder,,24.98,2.0,Part,12.49,no,,8
115211,15990,38,down stream oxygen sensor bank 1 sensor  2,,68.34,1.0,Part,68.34,no,,5
344101,66232,42,labor on rear shocks (2),,380.0,1.0,Labor,380.0,no,,1
500711,48242,45,6952 rack & pinion,,300.0,1.0,Part,300.0,no,,6
933700,21850,257,front outer tie rods right& left p es2004s,,69.0,2.0,Part,34.5,no,,1
934551,22701,257,power steering pressure sensor p ps615 s  000201603,,76.97,1.0,Part,76.97,no,,6
771833,27333,72,2452xb remanufactured brake caliper,,70.0,1.0,Part,70.0,no,,8
377499,28648,43,1 y pipe 1 resanator 2 extension pipes,,153.0,2.04,Labor,75.0,no,,9
652294,39030,48,throttle body programming,,100.0,1.0,Labor,100.0,no,,9
53172,20085,36,ft upper control arms  270396652 51 s 882779966523 966516  (nsa),,100.0,2.0,Part,50.0,no,,1
125506,26285,38,front brakes pads set   dg815b,,51.0,1.0,Part,51.0,no,,8
77659,8070,37,rear differential and cv axle seals,,192.95,2.27,Labor,85.0,no,,9
375194,26343,43,1 extension pipe 2 chromes tips,,145.5,1.94,Labor,75.0,no,,9
495922,43453,45,r&r abs sensor ps front,,85.0,1.0,Labor,85.0,no,,8
470620,18151,45,fuel vapor canister,,164.95,1.0,Part,164.95,no,,9
607472,37201,47,front direct fit catalytic,,790.7,1.0,Part,790.7,no,,9
916611,4761,257,on  front outer tie rod s,,45.0,1.0,Labor,45.0,no,,1
333426,55557,42,abs to passenger  front tire (passenger side),,66.0,1.0,Part,66.0,no,,8
337162,59293,42,thermostat part 456 187 serial 190327174758,,25.35,1.0,Part,25.35,no,,9
953063,41213,257,exhaust/muffler /after market,,55.0,1.0,Part,55.0,no,,9
566312,62275,46,labor on exhaust pipe/ resonator  2 rear brake drums  rear brake shoes and hardware kit,,391.85,4.61,Labor,85.0,no,,9
217927,40058,41,rear brakes rotor rear brake pads spark plugs air filter oil & filter service,,248.68,1.0,Labor,248.68,no,,2
372809,23958,43,1 direct fit catalytic and 1 ignition coil,,239.05,1.0,Labor,239.05,no,,9
610866,40595,47,front upper engine mounts,,50.0,2.0,Part,25.0,no,,6
727752,6925,70,weld muffler pipe,,30.0,1.0,Labor,30.0,no,,9
159982,25061,39,high pressure fuel pump & line,,350.0,1.0,Part,350.0,no,,6
657202,43938,48,15901 o2 senor bank 1 sensor 2 sku 000182618,,65.0,1.0,Part,65.0,no,,9
553354,49317,46,front  left wheel bearing and abs sensor,,328.0,4.1,Labor,80.0,no,,8
949129,37279,257,r&r power steering presure hose,,119.0,1.4,Labor,85.0,no,,2
65042,31955,36,front rear  brake pads & rotors,,330.65,3.89,Labor,85.0,no,,8
432692,31233,44,labor 2 ext & 2 crome tips,,140.0,1.75,Labor,80.0,no,,1
114074,14853,38,repair exhaust flange,,20.0,1.0,Labor,20.0,no,,2
322019,44150,42,catalytic converter   manifold dg9z 5g232,,400.0,1.0,Part,400.0,no,,2
321549,43680,42,brake drum kit part h7399 serial 085499140857 manf   duralast,,30.0,1.0,Part,30.0,no,,8
642349,29085,48,5058437ak heater core adapting  hose,,59.75,1.0,Part,59.75,no,,9
131457,32236,38,radiator  b2938,,255.0,1.0,Part,255.0,no,,9
425381,23922,44,rear left brake calyper,,120.0,1.0,Part,120.0,no,,8
429567,28108,44,f/shocks prt 69606 sril 043646522056 mnftr ultra,,124.68,1.0,Part,124.68,no,,1
477212,24743,45,r & r tie rod ends,,180.0,2.0,Labor,90.0,no,,1
612863,42592,47,labor front struts tie rod,,285.0,3.0,Labor,95.0,no,,1
525481,21444,46,rear brake  drums,,61.68,2.0,Part,30.84,no,,8
183994,6125,41,costumer request install pcv valve labor only no warranty,,20.0,1.0,Labor,20.0,no,,2
488224,35755,45,tie rod end dwev455,,76.0,2.0,Part,38.0,no,,1
160967,26046,39,replace thermostat  housing and coolant flush,,200.0,1.0,Labor,200.0,no,,9
341565,63696,42,r&r  rear abs sensor,,170.0,2.0,Labor,85.0,no,,8
370726,21875,43,1 starter  p  r612785b,,95.99,1.0,Part,95.99,no,,6
644465,31201,48,felpro tcs46195 front crankshaft seal serial 000823191,,7.25,1.0,Part,7.25,no,,9
64744,31657,36,shocks  & oil ilter,,207.4,2.44,Labor,85.0,no,,1
429848,28389,44,exhaust weld stud,,20.0,1.0,Labor,20.0,no,,2
116506,17285,38,brake pads  dg668,,50.0,1.0,Part,50.0,no,,8
48804,15717,36,ft inner tie rod end pass side ev414 s 882779702138,,20.82,1.0,Part,20.82,no,,1
273506,95637,41,replaced 2 ignition coils  2  6,,212.5,2.5,Labor,85.0,no,,2
771530,27030,72,super 10 flow master,,120.0,1.0,Part,120.0,no,,2
2963,2963,15,oil shield re attached,,10.0,1.0,Labor,10.0,no,,9
32527,32527,15,replaced exh manifold (both),,680.0,8.0,Labor,85.0,no,,2
487329,34860,45,11619a alternator 10700161,,129.99,1.0,Part,129.99,no,,6
154071,19150,39,replace blend door actuator,,247.35,0.97,Labor,255.0,no,,9
52932,19845,36,engine oil synthetic 5w 20  &  filter,,36.0,1.0,Part,36.0,no,,2
409975,8516,44,replace 3 stuhs,,110.0,1.0,Labor,110.0,no,,9
913984,2134,257,only labor oil change,,15.0,1.0,Labor,15.0,no,,2
302501,24632,42,replace power sterring hose,,35.0,1.0,Labor,35.0,no,,2
497704,45235,45,7516 steering gear,,219.5,1.0,Part,219.5,no,,9
268665,90796,41,exhayust pipe,,60.0,0.75,Labor,80.0,no,,2
658494,45230,48,48716 ap flex pipe,,190.0,1.0,Part,190.0,no,,2
663562,4507,49,r+r 2 speed sensor,,90.0,1.0,Labor,90.0,no,,9
535021,30984,46,front pipe fixed resonator,,122.4,1.53,Labor,80.0,no,,2
608687,38416,47,front brake rotors caliper,,100.0,1.0,Labor,100.0,no,,8
254287,76418,41,341277  rear struts,,220.0,2.0,Part,110.0,no,,1
499208,46739,45,ca8445 control arm front,,85.0,1.0,Part,85.0,no,,1
662666,3611,49,transmission carrier bearing and axle shaft seals with  transmission filter and fluids,,600.0,1.0,Labor,600.0,no,,9
272777,94908,41,replaced flex pipe exh crossover pipe rear brake rotor brake pads,,340.0,4.0,Labor,85.0,no,,2
655092,41828,48,r&r wheel bearing & abs sensor,,190.0,2.0,Labor,95.0,no,,8
302657,24788,42,labor outter tie rod (1) & wheel alignment,,100.0,1.0,Labor,100.0,no,,1
146742,11821,39,mirror (window mounted) replacement,,50.0,1.0,Labor,50.0,no,,4
346221,68352,42,front lower comtrol arms part 521 711,,385.0,2.0,Part,192.5,no,,1
274772,96903,41,replace front wheel hub assembly,,340.0,4.0,Labor,85.0,no,,1
96405,26816,37,deposit only  (for order parts),,300.0,1.0,Labor,300.0,no,,9
537839,33802,46,ext pipes flex pipe,,80.0,1.0,Labor,80.0,no,,2
201073,23204,41,costumer request install rear brake rotor brake pads labor only,,80.0,1.0,Labor,80.0,no,,8
628674,15410,48,r&r control arm & links,,182.0,2.8,Labor,65.0,no,,1
933201,21351,257,thermostat p 15188dlg s 384776,,25.98,1.0,Part,25.98,no,,9
282094,4225,42,camber bushing kit,,60.0,1.0,Part,60.0,no,,1
457382,4913,45,td lower control arm,,352.0,1.0,Part,352.0,no,,1
172353,37432,39,r & r muffler resonator and ext pipe,,250.75,2.95,Labor,85.0,no,,2
474463,21994,45,es800408front right outer tie rod 080066437415,,35.0,1.0,Part,35.0,no,,1
52188,19101,36,outer tie rods  driver side  es800404 882779 975082,,25.66,1.0,Part,25.66,no,,1
460512,8043,45,tire rotation & tire valves,,65.0,1.0,Labor,65.0,no,,1
474322,21853,45,yh145602 front brake rotors 192350076740,,83.96,2.0,Part,41.98,no,,8
484336,31867,45,r&r front wheel bearing p/s,,280.5,3.74,Labor,75.0,no,,1
917274,5424,257,rear passenger side shock,,76.9,1.0,Part,76.9,no,,1
226927,49058,41,front lower control arm  2608023  260 8022,,169.8,2.0,Part,84.9,no,,1
